WhatsApp Image 2024-03-10 at 15.58.35 (2).jpeg,null,587.53186,156.56114,-741.979,583.94653,126.57943,-697.434,589.42145,126.26171,-697.29156,594.548,125.85649,-697.1395,558.9805,128.55606,-729.26337,544.51776,129.49008,-729.3416,528.3636,130.43275,-729.2771,578.83014,141.13168,-424.73352,489.89926,146.19212,-582.2864,594.3124,190.07616,-638.34283,563.93164,192.27995,-682.0999,602.7082,342.5177,-137.60652,401.11148,332.1316,-605.94775,618.7358,553.62054,27.7498,365.61722,591.6624,-675.4289,666.75183,718.84344,-115.592804,419.06552,804.8933,-798.50836,679.1117,775.6349,-158.6792,427.36386,867.07294,-882.1656,681.2257,772.1785,-230.44357,461.60373,860.63525,-905.4598,671.8295,751.3838,-150.437,466.19376,844.4418,-808.5808,582.19836,782.88654,160.81354,471.02972,793.88245,-161.21965,575.37714,998.8676,604.1806,448.50208,1042.8428,191.79817,562.6202,1175.84,1033.7646,432.253,1272.3456,619.79486,540.18604,1212.0358,1068.0302,408.77136,1297.5502,653.3583,674.29877,1227.8323,959.22656,501.34604,1370.2448,447.7264
WhatsApp Image 2024-03-10 at 15.58.35 (2)_augmented.jpg,null,645.46674,156.60844,-639.4821,648.9812,130.11392,-604.94635,653.1859,130.95485,-604.8039,656.7524,131.63623,-604.67993,629.2503,126.52033,-636.3599,616.5057,123.95444,-636.42914,602.28687,121.38502,-636.3224,640.0698,137.64912,-375.9174,563.1138,123.40205,-530.94635,641.85345,185.83989,-550.29443,615.25726,181.62582,-593.5597,618.1155,301.4736,-128.21248,447.07523,261.31366,-537.13855,589.3541,486.63025,47.02969,364.71692,474.28677,-569.7079,594.35736,638.50635,-40.676178,366.97372,667.43945,-651.7086,598.0016,686.8655,-74.93798,366.07584,722.3978,-719.41705,596.55023,684.1051,-136.60605,394.82306,722.9472,-743.41394,591.72656,666.53754,-69.37094,401.1979,710.1031,-661.0504,512.5883,671.226,135.39096,415.98804,663.1044,-135.81535,464.71844,849.3942,539.3529,345.7189,864.69635,188.32315,419.05023,1003.1977,910.4885,284.85318,1059.447,545.457,390.26794,1028.4497,942.0564,259.72723,1080.2849,573.8751,499.908,1069.5122,862.93896,330.34738,1157.8893,403.18295
WhatsApp Image 2024-03-10 at 15.58.36 (1).jpeg,null,710.6934,114.70814,-597.5663,712.5695,83.00276,-565.4668,717.9674,83.5587,-565.3633,722.9053,83.88243,-565.2808,684.89606,81.97303,-602.05176,668.8107,82.22427,-602.1019,650.7218,82.61456,-601.9475,703.4027,94.97795,-340.7183,605.1569,91.78229,-523.8628,711.5513,154.47478,-509.1497,676.45575,154.84366,-560.2236,716.3611,311.09604,-112.151726,487.26865,281.46347,-529.2249,722.976,532.4814,96.12835,430.27954,564.0,-537.9127,771.68414,712.37744,42.306538,466.4294,791.9329,-602.1822,796.6962,770.0057,2.4069262,465.65115,853.1184,-665.66833,789.1056,771.14575,-66.36282,503.45892,844.699,-698.2793,777.0999,750.7257,11.093697,509.55127,829.7106,-615.0853,662.9929,760.681,134.66687,543.76746,776.55273,-134.91917,647.88,996.6353,508.97284,501.70084,1037.4336,188.92564,630.10657,1200.6925,870.262,470.71625,1282.3942,542.24426,609.3345,1229.1881,900.19147,448.2652,1309.3386,568.6869,745.3937,1265.9845,823.10895,534.1935,1394.6335,380.96796
WhatsApp Image 2024-03-10 at 15.58.36 (1)_augmented.jpg,null,731.735,113.47508,-603.8703,733.0518,82.37355,-571.4701,738.2931,82.82732,-571.38995,743.06744,83.16856,-571.3268,706.0747,81.62259,-610.27997,690.1577,81.98078,-610.3277,671.79126,82.57114,-610.1783,720.9042,96.071945,-344.61807,624.35315,94.16577,-537.9219,732.4194,156.87747,-514.3643,697.90027,156.13977,-568.4138,735.48535,318.65384,-114.12954,504.46332,293.24994,-545.1719,743.106,551.1808,102.937904,443.12192,583.002,-549.5126,794.6927,734.2577,54.492455,479.48758,817.5527,-606.2359,821.52625,794.3166,15.028427,478.91492,880.926,-670.016,816.5085,794.8453,-55.876953,517.6087,873.7254,-704.13617,803.80304,773.39667,22.462538,523.5589,858.85626,-619.78033,682.6942,783.39276,137.51764,559.5353,800.9332,-137.78273,668.11487,1029.4586,533.15546,516.08234,1071.5225,207.64267,650.20056,1234.8221,913.1621,486.15155,1319.6963,585.5647,627.2512,1264.9314,944.9212,462.06796,1344.7659,614.7322,763.9764,1303.5621,865.51495,548.46643,1432.628,425.82602
WhatsApp Image 2024-03-10 at 15.58.36.jpeg,null,668.22705,90.02991,-611.9921,670.4686,59.02567,-575.953,676.528,59.572365,-575.8866,681.8165,59.71351,-575.8124,643.248,57.749893,-607.4995,627.6023,57.757187,-607.5315,609.9822,57.76992,-607.34937,663.5676,71.05393,-339.64935,564.9844,69.51137,-497.5604,670.4071,130.1754,-520.8278,636.60815,129.41013,-564.4028,678.829,282.74878,-100.61262,457.47836,261.16403,-511.28723,687.0064,504.5683,98.562874,404.4419,540.04315,-527.88544,730.87,677.1311,24.02603,446.45865,767.6232,-615.9668,752.2335,733.50385,-21.731028,451.90573,829.7755,-688.4365,748.44763,731.6298,-90.21832,488.97385,819.1896,-716.2382,736.52454,713.0301,-8.340245,492.84674,800.0273,-627.5568,633.4641,741.0768,137.90001,513.6704,756.5242,-138.25284,619.5366,964.96106,547.9989,484.4332,1017.8046,230.41554,600.5706,1157.3175,929.71466,452.38477,1255.363,610.14087,571.3773,1188.5441,962.834,435.21133,1281.4945,639.8575,708.48846,1220.6208,887.7431,514.8486,1366.7389,460.14795
WhatsApp Image 2024-03-10 at 15.58.36_augmented.jpg,null,732.56165,99.4236,-984.6223,729.3618,67.10892,-933.0129,735.22437,67.3732,-932.85443,740.45386,67.19368,-932.6585,699.6045,67.65167,-979.65564,681.9252,69.46382,-979.77606,662.8309,71.5755,-979.7323,716.14777,82.39646,-599.39624,613.24304,89.73302,-826.5565,736.70264,148.21819,-855.1969,697.5494,150.00758,-919.0391,759.91986,329.54358,-254.6598,494.74677,315.3188,-818.3094,783.7695,587.5863,4.2990627,453.3508,637.1402,-871.36005,849.4043,782.0098,-149.97664,515.06604,900.5747,-1013.51514,881.06866,846.8004,-209.31963,532.81647,976.2811,-1118.4794,875.02216,846.17957,-301.81647,570.568,967.9612,-1162.4498,859.0424,824.0006,-193.46489,573.8028,947.90625,-1031.2598,732.64154,853.4017,177.38847,584.83093,879.2355,-178.05031,724.13446,1114.1954,788.52716,567.52466,1186.5133,361.2575,713.5001,1342.7875,1395.5569,553.0524,1455.3418,979.9056,676.12933,1385.2721,1448.1213,533.13293,1483.35,1031.6356,837.2,1414.1276,1307.0284,628.4757,1575.4785,775.6939
WhatsApp Image 2024-03-10 at 15.58.37.jpeg,null,761.4429,93.53528,-619.018,761.1404,61.22446,-588.36957,767.26434,61.886642,-588.29944,772.88116,62.362434,-588.214,732.7106,59.497166,-627.0987,718.50305,59.07035,-627.17163,702.195,58.840847,-627.0708,752.6858,76.12009,-368.39886,656.63635,70.50071,-561.3031,765.39594,132.75247,-532.0326,729.0488,131.59079,-585.89136,784.1801,300.03656,-169.44923,520.88416,275.41565,-542.4993,785.7648,535.6767,28.789629,456.28757,556.76556,-552.5031,835.74835,722.94,-57.767982,480.29916,796.03015,-632.2511,859.26935,787.2829,-111.52064,474.98407,857.9995,-697.43665,852.44293,789.4899,-185.65028,510.07883,850.8854,-746.5143,839.7622,765.42365,-91.80735,520.548,837.23535,-652.29254,720.06903,757.9257,121.07823,584.68085,776.96655,-121.301445,699.4442,1014.5232,511.34274,538.07874,1053.3275,207.34416,679.078,1217.69,913.4842,509.21103,1301.4956,602.07227,652.32544,1252.0597,945.5112,501.19897,1322.2009,631.5667,786.7922,1300.3228,844.8834,554.39056,1413.1938,421.7636
WhatsApp Image 2024-03-10 at 15.58.37_augmented.jpg,null,539.6655,85.390564,-678.6485,567.1627,51.88594,-695.5612,580.5849,52.16813,-695.78705,595.39355,52.421906,-696.0234,543.7449,50.736473,-634.43176,538.66486,50.15831,-634.24146,533.59717,49.29962,-634.2536,639.6357,67.21272,-653.94666,562.16046,63.247345,-372.74722,565.8104,120.89929,-654.5641,534.227,119.08798,-573.327,752.1216,286.14114,-716.19037,504.95084,278.20038,-59.757095,789.0846,571.8231,-693.1453,464.64352,508.492,207.33353,731.80115,807.52924,-687.7072,388.84543,687.57227,55.769905,721.4904,874.4556,-757.684,359.73016,748.4496,18.363815,690.211,857.735,-814.45966,361.3894,745.2949,-79.327995,687.197,836.7071,-700.2599,375.74957,726.1666,7.0615234,621.2414,757.8342,-183.76456,481.07275,727.8257,183.43275,620.823,1060.2023,91.38312,464.18063,997.48566,531.1581,632.20404,1310.8263,515.5956,459.1645,1196.682,1023.73553,638.82996,1341.9576,540.73285,485.42276,1239.352,1064.0173,556.726,1416.963,291.85458,348.72928,1272.5972,950.635
WhatsApp Image 2024-03-10 at 15.58.38 (1).jpeg,null,767.5099,110.69474,-590.98535,777.85077,81.32291,-552.6808,785.8958,82.76491,-552.6038,793.7037,83.97198,-552.4499,745.3663,77.83975,-582.34015,729.5541,76.48201,-582.39075,713.7057,75.154785,-582.3206,785.57623,98.149536,-311.6967,673.4301,86.36918,-467.95187,774.2282,149.84418,-499.80426,731.66876,147.17273,-542.80273,828.6641,319.62576,-136.51468,540.45685,279.21243,-427.80783,841.8077,551.61194,105.7969,471.19238,556.22156,-443.46298,886.12494,741.00964,39.771652,476.81995,783.61523,-572.1496,903.49677,805.65454,-8.633544,470.1063,854.1132,-637.98596,896.33887,804.9555,-90.3865,503.828,848.1117,-696.7145,885.4757,782.08,5.499521,515.4404,828.6402,-596.1086,757.3793,776.8279,107.7596,604.08295,790.83984,-107.96168,745.472,1053.459,391.62988,559.14655,1068.9768,135.5863,730.1895,1241.7928,851.98376,518.83167,1297.6309,552.6628,702.621,1271.1497,890.7822,515.373,1312.1367,586.442,811.88513,1339.9393,790.1293,543.04254,1411.1227,377.80737
WhatsApp Image 2024-03-10 at 15.58.38 (1)_augmented.jpg,null,812.91656,134.01622,-481.06778,821.31714,107.72729,-445.77573,827.45483,109.422485,-445.76984,833.4555,111.05599,-445.71744,794.9279,101.77088,-477.7219,781.67194,99.12621,-477.74298,767.6318,96.51575,-477.7071,822.74854,124.083954,-239.02701,727.06934,102.23711,-399.72052,815.97015,172.32777,-402.81918,780.42334,164.23671,-447.99084,831.5688,339.43988,-88.05336,572.7081,261.03958,-377.8851,800.31384,546.16895,134.24643,474.24033,491.03958,-367.11505,812.46533,721.103,81.76262,437.84613,693.8202,-445.6923,815.2271,781.773,41.966763,424.91287,750.02997,-499.72977,808.29083,779.6272,-26.644249,450.87823,751.9465,-549.03357,803.36224,756.2544,52.756092,460.8347,737.5074,-465.53958,691.83124,726.3877,97.47777,558.93665,712.55664,-97.73422,644.09595,974.509,366.56256,469.5933,960.3312,126.144196,603.1647,1151.5563,710.3023,395.97644,1170.6718,490.03427,567.79016,1180.5562,735.9609,389.5094,1190.0531,519.5268,667.7179,1245.8176,618.37604,403.65253,1275.3994,331.19043
WhatsApp Image 2024-03-10 at 15.58.38.jpeg,null,755.05817,77.92325,-641.11304,758.32544,45.97869,-605.8779,766.79047,46.752502,-605.81396,774.4353,47.396805,-605.65674,725.40924,45.283985,-639.979,710.94617,45.585205,-640.0159,694.52246,46.14692,-639.96405,764.8447,63.620186,-372.00302,654.2724,59.729195,-546.7565,763.9013,115.126564,-550.77637,722.91437,116.63246,-599.2817,804.9724,286.55063,-183.412,520.21124,258.96564,-506.1948,821.3249,520.4029,35.86425,461.70322,545.4302,-510.87918,869.0798,707.7159,-54.694313,487.35532,780.7254,-615.6068,891.27765,772.15137,-109.36395,483.78165,844.12744,-682.55475,881.387,772.2635,-184.68338,519.6291,836.8473,-738.70233,868.33344,746.7536,-87.83173,530.00085,822.8735,-638.2943,746.3251,749.37366,111.201096,603.72174,770.9571,-111.48698,732.16223,1014.19696,488.5645,565.1235,1040.9447,221.91168,714.2099,1210.3376,898.71924,539.24884,1276.6965,662.3994,687.78186,1246.5465,930.93933,533.04846,1295.3079,697.68097,823.2931,1294.9991,817.09436,572.7648,1396.4471,492.2539
WhatsApp Image 2024-03-10 at 15.58.38_augmented.jpg,null,682.2375,74.94919,-690.38727,673.6435,44.745953,-658.8023,680.73676,45.602734,-658.7235,687.14233,46.168606,-658.60455,643.8205,45.051342,-705.83,629.0681,46.325893,-705.8853,613.2004,47.86493,-705.9345,669.21564,67.97798,-418.83008,569.602,72.42608,-650.5905,690.54987,118.114235,-593.8446,655.4589,123.02884,-659.17944,782.42737,296.06183,-200.40685,465.89777,325.75092,-613.8665,859.1237,550.23724,100.48111,461.048,650.9617,-601.3022,956.25024,742.85785,10.189737,546.8768,907.4213,-688.9382,994.90326,809.45807,-47.50224,559.3914,975.9882,-762.9406,985.5477,809.3089,-140.20863,596.1248,962.4856,-824.95935,966.81445,786.39124,-29.337177,601.827,942.78265,-712.0132,826.73785,810.8821,129.71893,673.04297,870.1622,-130.18912,875.6598,1109.259,571.00464,692.34644,1194.2238,252.90082,907.4787,1327.492,1059.9645,721.6532,1457.673,777.29456,878.14655,1381.7626,1100.2009,715.343,1481.9989,821.3024,1040.8557,1396.0358,965.4547,797.5969,1576.5471,591.17523
WhatsApp Image 2024-03-10 at 15.59.11.jpeg,null,596.8412,367.09512,-428.74106,587.7422,343.20645,-393.23026,587.4329,342.95798,-393.2475,586.821,342.59805,-393.1023,578.695,340.07907,-459.90387,571.8512,337.56604,-460.03223,563.8001,334.79257,-460.13776,558.6132,347.04117,-175.3816,521.203,339.4244,-478.28006,585.82513,392.85577,-340.42358,574.81537,389.00623,-427.62164,554.3793,492.46182,65.886154,422.76413,475.81778,-534.39075,542.9009,650.8818,165.64307,417.09094,667.3723,-548.4105,589.69855,796.4009,-115.75756,577.62463,626.9064,-428.45386,599.63293,845.3534,-169.03284,618.7634,609.045,-472.93414,608.09814,839.1815,-220.75931,613.51764,587.26044,-462.0915,596.8503,832.15924,-149.22916,600.204,590.8108,-414.8899,547.41766,849.134,181.46587,454.92224,855.88544,-181.46622,543.8376,1048.4497,523.70337,433.29932,1090.0283,17.871965,536.1338,1228.4495,1016.31635,397.2604,1299.889,388.15433,513.5139,1261.2172,1055.0702,379.3206,1330.718,415.13623,626.2903,1286.4352,908.35864,459.6872,1387.6793,175.50858
WhatsApp Image 2024-03-10 at 15.59.11_augmented.jpg,null,606.1241,441.05557,-426.37408,592.944,414.42517,-390.79483,591.75226,413.72168,-390.8414,590.1643,412.90265,-390.71527,584.19305,413.21704,-469.8696,576.6091,411.59363,-469.99084,567.8444,409.85687,-470.15555,557.10645,421.11694,-169.06497,519.80304,421.18597,-528.37616,595.96826,470.15247,-334.78192,583.7323,469.35703,-438.366,580.72534,586.11694,81.59746,429.06906,591.74994,-591.70056,602.1657,764.67896,242.00934,462.1979,810.03,-613.9137,686.7301,945.30835,-5.5343666,637.4735,730.5594,-475.2045,708.9347,986.2739,-55.754578,682.8476,701.19824,-522.22473,714.3952,989.80414,-116.98609,672.21234,677.2338,-512.62476,703.03613,979.8792,-42.202003,657.01917,683.86945,-460.99585,644.5027,992.7206,199.08842,542.2433,1017.9965,-199.035,679.1854,1223.4519,578.92535,563.4638,1287.6287,-12.518463,708.2324,1428.7522,1171.64,559.0581,1539.3531,369.46042,688.5892,1469.4196,1219.3214,546.58435,1578.8116,396.24988,817.6183,1469.2123,1062.2092,651.5573,1623.933,123.5521
WhatsApp Image 2024-03-10 at 15.59.12 (1).jpeg,null,655.05164,246.96317,-758.18054,655.8026,219.65709,-709.2691,659.7574,219.35654,-709.222,663.40265,219.12384,-709.0821,635.32495,219.15775,-754.73615,623.2222,218.96739,-754.8144,609.7437,218.91241,-754.88806,645.0932,228.4606,-421.60452,572.37866,227.6485,-639.4983,654.36554,276.47018,-647.22095,630.6624,278.3728,-709.63055,667.1811,400.34018,-134.86021,466.9604,381.4325,-613.432,678.83246,590.44965,45.88404,417.57996,578.85254,-674.75494,719.2125,738.73785,-189.63043,530.92,712.33936,-810.34155,737.871,786.8052,-251.82451,571.68115,756.84515,-905.2228,731.70776,783.30414,-324.853,588.3172,720.8138,-919.7152,720.5405,767.8342,-226.40298,580.95575,706.6932,-814.34863,631.9678,773.63446,163.97998,520.90485,777.31934,-164.35548,639.81555,1001.36835,579.4952,501.41214,1024.7161,163.2379,640.24176,1174.4368,1067.8313,465.69897,1243.044,646.3355,614.70874,1205.6869,1106.2677,450.7461,1264.5891,686.54846,725.612,1242.7572,940.23566,512.5065,1339.266,442.69156
